Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
7231,2021-08-17,BUY_86374,France,chemicals,4783.0,155092658,3375,RoHS,1,0.51,0,0,1,18080,0,0.83,call,0.51,0,1,0,1,0.91
7232,2021-12-07,BUY_93266,Germany,electronics,2404.0,15333977,1526,ISO9001,0,0.78,0,0,1,19653,1,0.38,linkedin,0.51,1,0,0,1,0.03
7233,2024-10-13,BUY_62752,Germany,chemicals,,76836177,162,RoHS,1,0.79,0,0,0,17458,1,0.64,email,0.51,0,1,1,0,0.66
7234,2022-06-14,,Canada,electronics,,166674448,3043,ISO9001,0,0.99,0,Unknown,1,8519,1,0.53,call,0.51,1,1,0,0,-0.25
7235,2023-03-01,BUY_44535,UAE,machinery,,178451037,3825,ISO9001,0,0.39,1,Unknown,0,10147,0,0.15,whatsapp,0.51,1,0,1,0,-0.8
7236,2023-06-19,BUY_74049,Netherlands,textiles,3170.0,109758699,4233,ISO9001,0,0.26,0,1,0,2171,0,0.15,,0.44,1,1,0,1,-1.0
7237,2021-12-18,BUY_98545,USA,auto parts,,154321300,504,ISO9001,0,0.4,1,0,1,18759,0,0.41,email,0.68,1,1,1,0,0.56
7238,2022-10-11,BUY_88769,Australia,engineering,6875.0,115482966,4316,ISO14001,0,0.19,1,Unknown,1,5568,1,0.29,whatsapp,0.51,0,0,0,1,-0.63
7239,2024-11-23,BUY_69469,USA,textiles,,168395900,4112,ISO9001,0,0.83,0,Unknown,1,8583,1,0.59,email,0.98,0,0,0,1,0.01
7240,2022-11-20,BUY_49034,Italy,electronics,266.0,63742113,1226,,1,0.98,1,0,1,11599,0,0.27,whatsapp,0.51,1,1,1,0,-0.7
7241,2021-04-21,BUY_36003,Germany,machinery,7957.0,98402969,2461,,0,0.84,1,0,1,14426,1,0.99,linkedin,0.51,1,0,0,0,0.86
7242,2022-07-10,BUY_97534,USA,electronics,6199.0,73808790,1445,,0,0.79,0,1,1,5571,0,0.48,linkedin,0.51,0,0,0,1,0.91
7243,2023-10-06,BUY_51558,Australia,electronics,3070.0,155637474,2796,,1,0.73,1,1,1,10428,1,0.86,call,0.35,0,1,0,0,-0.41
7244,2021-03-04,BUY_42421,Japan,machinery,,135215379,4152,,0,0.46,1,0,1,294,0,0.01,email,0.51,1,1,0,1,-0.27
7245,2021-08-06,BUY_85681,Netherlands,it software,5899.0,55060032,797,ISO27001,0,0.53,0,1,0,13083,1,0.32,linkedin,0.51,1,1,0,0,0.34
7246,2021-10-26,BUY_12100,Canada,pharmaceuticals,,137100598,4471,WHO-GMP,0,0.33,1,Unknown,0,16131,1,0.33,whatsapp,0.51,0,0,0,0,0.67
7247,2021-10-06,BUY_94392,UAE,textiles,,146418502,1517,ISO9001,1,0.1,0,0,0,3011,0,0.73,email,0.51,1,0,0,1,-0.95
7248,2023-09-12,BUY_61969,UAE,auto parts,,18646000,2816,,0,0.42,1,Unknown,1,7048,0,0.97,,0.51,0,1,1,1,-0.7
7249,2023-10-14,BUY_94572,Australia,auto parts,2009.0,119323085,5315,ISO9001,0,0.13,0,1,1,2984,1,0.17,linkedin,0.51,0,0,1,0,-0.63
7250,2021-12-19,BUY_29426,Canada,auto parts,1471.0,161106318,720,ISO9001,1,0.38,0,1,0,11559,1,0.2,call,0.47,1,0,0,1,-0.95
7251,2021-08-02,BUY_64687,France,engineering,,114107848,3274,,1,0.07,1,1,0,7588,1,0.61,call,0.51,0,1,0,0,0.7
7252,2023-10-03,BUY_89808,Singapore,engineering,1954.0,172522863,2636,,1,0.45,0,1,0,15912,0,0.75,whatsapp,0.51,0,1,0,0,0.88
7253,2021-12-21,BUY_43459,Canada,machinery,2320.0,7527811,847,ISO9001,1,0.25,0,0,1,7133,0,0.29,email,0.51,0,1,1,1,-0.58
7254,2023-04-20,BUY_12737,Singapore,textiles,,132072261,5379,ISO9001,1,0.01,0,0,1,8961,0,1.0,,0.51,1,0,1,1,0.01
7255,2021-11-17,BUY_51595,Japan,pharmaceuticals,6843.0,55214652,1740,WHO-GMP,0,0.05,1,0,1,18532,0,0.12,email,0.51,0,1,0,0,0.45
7256,2023-05-12,BUY_92583,France,pharmaceuticals,,125252127,2181,FDA,1,0.14,0,0,0,2336,1,0.92,whatsapp,0.51,0,1,0,1,0.01
7257,2023-03-06,BUY_28622,USA,auto parts,4149.0,22382355,6517,,1,0.14,1,0,1,18769,0,0.42,,0.51,1,1,0,1,-0.05
7258,2023-01-02,BUY_57379,Australia,machinery,,125356177,1500,ISO9001,1,0.36,0,Unknown,0,1539,0,0.18,email,0.28,1,1,1,0,-0.84
7259,2021-03-23,BUY_84010,USA,pharmaceuticals,,170851587,221,EU-GMP,1,0.08,0,Unknown,1,12374,1,0.31,call,0.51,0,1,0,1,0.12
7260,2022-11-07,BUY_28899,UAE,solar,,157240155,2819,IEC,1,0.35,1,1,1,8452,1,0.7,email,0.02,0,1,1,1,0.39
7261,2023-08-05,BUY_87939,UAE,auto parts,,55495468,4662,ISO9001,1,0.51,0,Unknown,1,16609,0,0.4,email,0.51,0,1,1,1,-0.37
7262,2022-12-05,BUY_29569,Australia,it software,1399.0,124001106,4264,SOC2,1,0.59,1,0,1,4840,1,0.92,whatsapp,0.22,1,1,1,0,0.81
7263,2022-03-29,BUY_81950,Japan,medical devices,,1606056,3493,,0,0.75,0,1,1,723,0,0.73,,0.41,0,0,1,0,-0.73
7264,2021-07-13,BUY_97844,USA,pharmaceuticals,321.0,30222624,5540,,1,0.07,1,0,1,12526,0,0.79,,0.87,0,0,1,1,-0.79
7265,2022-12-06,BUY_42411,Australia,auto parts,,198272574,5894,ISO9001,1,0.95,1,Unknown,0,3271,1,0.09,linkedin,0.14,1,1,1,0,-0.22
7266,2025-02-09,BUY_77492,France,machinery,,36811733,6732,,1,0.39,0,1,1,10300,0,0.1,,0.29,0,1,1,1,0.68
7267,2024-08-15,BUY_18664,Canada,engineering,,188673999,1147,,0,0.38,0,1,0,13583,1,0.32,whatsapp,0.51,0,1,0,0,-0.73
7268,2021-10-01,BUY_88932,Singapore,medical devices,5326.0,160552530,701,ISO9001,0,0.09,1,Unknown,0,3907,1,0.56,linkedin,0.51,0,1,0,1,0.84
7269,2023-04-15,BUY_71089,Germany,it software,1224.0,193925248,206,,1,0.8,0,1,1,11927,1,0.82,email,0.51,1,1,1,1,0.56
7270,2021-04-01,BUY_58709,UK,auto parts,4612.0,141745578,6829,ISO9001,0,0.11,1,Unknown,0,824,1,0.91,email,0.87,0,1,0,0,-0.44
7271,2022-05-02,BUY_71735,Netherlands,engineering,,145767202,5563,CE,0,0.73,1,1,0,9942,1,0.86,,0.51,1,1,1,0,-0.63
7272,2023-05-13,BUY_71765,France,it software,,23302213,407,GDPR,1,0.19,1,Unknown,1,9848,0,0.31,linkedin,0.51,0,0,0,1,-0.37
7273,2024-05-29,BUY_97478,Germany,pharmaceuticals,7123.0,148566563,5908,,1,0.65,1,0,0,14979,1,0.85,linkedin,0.51,0,0,0,0,0.53
7274,2024-01-09,BUY_67132,Canada,chemicals,,91466278,1598,ISO14001,0,0.39,1,Unknown,0,9700,1,0.9,linkedin,0.51,0,1,1,1,-0.39
7275,2025-01-31,BUY_99898,Germany,electronics,4331.0,138385464,2942,,1,0.65,0,1,0,1944,0,0.18,linkedin,0.76,0,0,0,0,0.65
7276,2022-12-10,BUY_72060,USA,machinery,6637.0,34497768,5798,ISO9001,1,0.59,1,Unknown,1,8821,0,0.1,whatsapp,0.51,0,1,0,1,-0.14
7277,2023-05-08,BUY_52107,Australia,auto parts,1182.0,198354783,1273,ISO9001,1,0.24,0,Unknown,0,17594,0,0.57,email,0.17,1,0,0,1,0.87
7278,2022-05-03,BUY_75484,USA,auto parts,,139911385,3665,ISO9001,0,0.15,1,Unknown,1,7513,1,0.72,linkedin,0.51,1,1,0,0,0.59
7279,2021-11-28,BUY_41959,Netherlands,medical devices,6088.0,197853867,3775,ISO9001,1,0.69,1,0,0,4292,0,0.43,email,0.51,0,0,0,0,-0.19
7280,2024-12-13,BUY_28316,UK,auto parts,6759.0,170528599,3509,,1,0.64,1,1,1,19871,0,0.76,call,0.58,0,1,1,0,-0.54
7281,2024-05-17,BUY_97129,Canada,auto parts,,4222790,6468,ISO9001,1,0.82,0,1,0,2396,1,0.69,,0.51,0,0,0,0,0.59
7282,2023-02-07,BUY_34524,Netherlands,engineering,,25782197,2897,CE,1,0.43,1,0,0,1364,1,0.42,call,0.23,1,0,1,1,0.65
7283,2021-07-13,BUY_90720,Australia,engineering,755.0,158324438,5705,CE,0,0.36,1,Unknown,1,3946,0,0.4,whatsapp,0.51,1,0,0,0,-0.79
7284,2023-01-26,BUY_53265,Netherlands,machinery,,123324446,1936,,0,0.21,0,1,1,16511,0,0.28,email,0.6,1,0,0,0,0.25
7285,2023-07-24,BUY_86583,Netherlands,electronics,,139864028,825,ISO9001,0,0.38,1,1,0,14728,1,0.41,linkedin,0.97,0,1,1,0,0.6
7286,2021-04-13,BUY_15656,Japan,solar,,42566277,314,TUV,1,0.49,0,Unknown,0,17691,0,0.45,,0.51,1,0,0,0,-0.25
7287,2024-10-28,BUY_94042,Japan,electronics,,44092748,4496,,1,0.56,0,Unknown,0,4100,0,0.08,whatsapp,0.51,1,0,1,1,0.65
7288,2023-08-27,BUY_91333,Germany,chemicals,3426.0,157237863,5382,ISO14001,1,0.09,0,Unknown,1,8522,1,0.53,email,0.51,1,1,0,0,0.15
7289,2024-01-03,BUY_34629,Japan,electronics,298.0,76695643,3782,ISO9001,0,0.61,1,1,0,12331,0,0.48,whatsapp,0.51,1,0,0,0,-0.89
7290,2023-05-11,BUY_46865,UK,pharmaceuticals,4548.0,35248823,1243,EU-GMP,1,0.86,1,Unknown,1,19024,0,0.76,whatsapp,0.51,1,0,1,1,0.87
7291,2021-01-24,BUY_17048,Canada,pharmaceuticals,353.0,166058198,6123,FDA,1,0.61,0,1,0,4370,0,0.14,whatsapp,0.34,0,1,1,0,-0.27
7292,2023-04-07,BUY_83415,Japan,pharmaceuticals,,134840085,1082,FDA,0,0.71,0,Unknown,1,18844,0,0.04,whatsapp,0.27,0,1,0,1,0.1
7293,2024-05-05,BUY_88597,France,solar,,141975879,5358,UL,1,0.81,0,Unknown,1,19790,0,0.35,linkedin,0.51,0,0,1,1,-0.05
7294,2024-03-29,BUY_10145,UK,pharmaceuticals,994.0,52436650,4747,,1,0.34,0,Unknown,1,12958,1,0.24,email,0.51,0,1,0,1,-0.18
7295,2022-05-03,BUY_18307,USA,textiles,,24010887,24,,0,0.22,1,0,1,872,0,0.29,email,0.52,1,1,0,0,-0.88
7296,2023-05-09,BUY_35888,Australia,textiles,,34522567,6671,ISO9001,0,0.01,0,0,1,14634,1,0.1,email,0.51,0,0,0,0,0.04
7297,2024-10-20,BUY_28435,Japan,auto parts,142.0,74528344,4526,,1,0.05,1,Unknown,1,1653,0,0.75,linkedin,0.51,1,1,1,1,-0.17
7298,2021-11-17,,Australia,auto parts,,81573475,6391,ISO9001,0,0.19,0,0,0,10644,1,0.19,linkedin,0.51,1,0,1,1,0.25
7299,2022-12-25,BUY_85216,France,electronics,,134786686,531,,1,0.01,0,1,0,6341,0,0.89,whatsapp,0.51,0,1,1,0,-0.46
7300,2021-07-03,BUY_31305,Japan,machinery,,190303978,964,,0,0.39,1,0,1,5635,0,0.37,whatsapp,0.02,0,0,0,0,0.99
7301,2022-10-08,BUY_55573,Australia,electronics,,195418697,3947,ISO9001,0,0.36,0,1,1,17859,1,0.92,call,0.07,0,1,1,1,-0.49
7302,2024-02-19,BUY_54086,Canada,electronics,,144312066,4165,,0,0.98,1,1,1,7411,0,0.93,,0.95,0,0,0,1,0.08
7303,2023-07-16,BUY_92229,Italy,engineering,1272.0,44448230,6185,ISO9001,1,0.52,0,Unknown,1,15844,1,0.42,call,0.51,1,1,0,1,-0.65
7304,2024-04-08,BUY_62234,UK,pharmaceuticals,,12957649,6570,FDA,1,0.51,1,0,0,9498,1,0.92,linkedin,0.51,1,0,0,1,0.52
7305,2024-02-19,BUY_82585,Germany,engineering,1572.0,37200649,2248,CE,0,0.35,0,0,0,5374,0,0.05,,0.82,1,1,0,1,0.63
7306,2021-04-28,BUY_41148,UAE,medical devices,,198352555,526,ISO9001,1,0.34,0,1,1,18403,0,0.25,call,0.51,0,0,1,1,-0.03
7307,2024-08-21,BUY_10290,Germany,it software,,152299581,5588,ISO27001,1,0.58,0,Unknown,1,19488,1,0.18,call,0.51,0,0,0,1,0.9
7308,2024-10-01,BUY_43986,Germany,medical devices,6057.0,112471706,3190,ISO9001,0,0.17,1,Unknown,0,8880,0,0.44,,0.51,1,1,1,0,0.12
7309,2022-05-14,BUY_40480,Italy,electronics,,124264705,4003,ISO9001,0,0.42,0,0,1,14382,1,0.07,whatsapp,0.7,1,0,1,1,-0.93
7310,2024-11-19,BUY_50501,Australia,textiles,2713.0,21588629,365,ISO9001,1,0.19,1,Unknown,1,19234,0,0.43,,0.51,0,1,0,1,-0.99
7311,2024-11-13,BUY_43737,Canada,machinery,,82200333,4680,ISO9001,1,0.73,0,1,1,9549,0,0.41,linkedin,0.51,0,0,0,1,-0.94
7312,2021-06-18,BUY_50560,Germany,chemicals,1336.0,128305105,2844,RoHS,1,0.6,0,Unknown,0,6921,1,0.15,email,0.17,1,1,0,0,-0.12
7313,2022-08-19,BUY_51927,UAE,textiles,,155446379,4751,,0,0.07,0,1,0,16498,1,0.1,email,0.51,0,0,0,0,-0.7
7314,2021-07-11,BUY_11405,USA,pharmaceuticals,6164.0,130354992,3019,FDA,0,0.13,1,Unknown,0,13526,1,0.43,call,0.51,1,1,0,0,-0.15
7315,2022-05-27,BUY_89824,Japan,medical devices,200.0,121788915,4310,ISO9001,0,0.17,0,Unknown,1,10203,1,0.44,linkedin,0.51,0,1,0,0,-0.41
7316,2024-03-19,BUY_32527,Japan,textiles,7510.0,181914625,99,ISO9001,0,0.35,0,1,1,12621,1,0.9,email,0.5,1,0,0,0,-0.73
7317,2024-03-06,BUY_72003,Germany,machinery,1507.0,21238248,5901,,1,0.45,1,0,0,7472,0,0.3,,0.51,1,0,0,1,-0.19
7318,2023-12-11,BUY_92968,Singapore,auto parts,,121928521,2296,ISO9001,1,0.41,1,Unknown,0,11986,0,0.75,whatsapp,0.51,1,0,0,1,-0.87
7319,2024-11-14,BUY_21878,UK,electronics,5228.0,79481773,2263,ISO9001,1,0.75,1,0,0,19761,1,0.75,email,0.51,0,0,1,1,0.13
7320,2024-03-12,BUY_15042,Japan,textiles,7508.0,95229440,5491,ISO9001,0,0.73,1,0,1,6536,0,0.28,whatsapp,0.51,0,1,0,0,-0.15
7321,2023-02-09,BUY_33018,UAE,solar,,31499089,1329,UL,0,0.27,0,Unknown,0,886,0,0.25,whatsapp,0.51,1,1,0,1,0.93
7322,2021-09-17,BUY_43892,USA,it software,,104401073,6908,ISO27001,0,0.02,1,0,1,16840,1,0.11,,0.51,0,0,0,1,-0.61
7323,2022-07-04,BUY_23641,Germany,chemicals,4519.0,63160006,3843,RoHS,1,0.87,0,1,1,18127,0,0.96,,0.51,0,0,1,0,0.95
7324,2023-03-09,BUY_25461,UK,textiles,5121.0,120850466,882,,1,0.43,1,0,1,3577,0,0.3,email,0.41,1,0,0,0,-0.77
7325,2024-04-19,BUY_23635,Germany,auto parts,1582.0,36209252,3144,ISO9001,0,0.86,0,0,0,6051,1,0.36,call,0.58,1,1,0,0,0.31
7326,2023-01-16,BUY_86554,France,machinery,,121928123,4502,ISO9001,0,0.21,0,0,0,17208,1,0.02,call,0.51,1,0,0,0,-0.89
7327,2022-10-02,BUY_21308,Germany,engineering,,64951439,214,,0,0.54,1,Unknown,1,19616,0,0.61,linkedin,0.51,1,0,0,0,0.88
7328,2023-06-05,BUY_76450,Australia,chemicals,,14741849,6156,,0,0.55,1,Unknown,0,15993,0,0.9,call,0.03,1,0,1,0,0.91
7329,2021-08-17,BUY_21275,Netherlands,it software,,17370763,2808,GDPR,0,0.3,1,0,1,3449,1,0.35,linkedin,0.93,1,0,0,0,0.12
7330,2021-05-30,BUY_86611,Australia,it software,1725.0,35312543,1646,SOC2,0,0.09,0,Unknown,0,8162,0,0.6,,0.51,1,1,0,0,-0.15
7331,2024-03-16,BUY_97404,Italy,medical devices,,189725049,2096,ISO9001,1,0.55,0,0,1,9833,0,0.74,linkedin,0.89,1,1,1,1,0.31
7332,2023-09-01,BUY_39176,France,auto parts,,198404262,5809,ISO9001,1,0.52,1,1,0,16819,1,0.06,call,0.93,0,1,1,1,-0.88
7333,2022-06-11,BUY_58911,UK,it software,,174606980,6440,GDPR,0,0.72,1,1,0,18154,0,0.24,email,0.51,1,1,0,1,-0.64
7334,2024-12-28,BUY_82577,Australia,engineering,4955.0,44554683,6211,CE,0,0.81,1,1,0,6848,0,0.69,linkedin,0.29,1,1,0,0,-0.81
7335,2021-02-13,BUY_22137,UK,engineering,5216.0,181698630,5282,ISO9001,0,0.47,0,0,1,15722,0,0.98,whatsapp,0.51,1,0,1,0,-0.04
7336,2024-04-14,BUY_35761,Singapore,textiles,6009.0,88671229,141,ISO9001,0,0.69,0,1,0,2307,0,0.06,call,0.51,0,1,0,1,0.4
7337,2023-06-02,BUY_31717,UAE,textiles,,144413393,2775,ISO9001,0,0.64,0,0,0,17377,0,0.61,linkedin,0.51,1,0,0,1,-0.97
7338,2021-12-02,BUY_73924,Canada,textiles,,115458368,6502,,0,0.86,0,Unknown,1,5120,1,0.17,,0.51,1,1,0,1,-0.8
7339,2021-04-27,BUY_91638,Canada,medical devices,,152261141,6186,,1,0.76,1,Unknown,1,7663,0,0.22,whatsapp,0.36,0,0,1,1,0.17
7340,2021-05-16,BUY_55639,UAE,medical devices,4136.0,156803235,3471,,1,0.5,0,1,1,457,0,0.46,email,0.51,1,1,0,1,0.13
7341,2021-05-05,BUY_69261,Germany,chemicals,1128.0,75637548,751,RoHS,0,0.96,1,Unknown,0,6286,1,0.34,linkedin,0.51,1,0,1,0,0.18
7342,2024-10-05,,Japan,chemicals,,9746808,2745,REACH,1,0.49,0,1,1,2343,1,0.73,linkedin,0.51,1,1,0,0,-0.76
7343,2023-04-25,BUY_94005,UK,solar,7370.0,140396872,4532,,0,0.85,1,0,0,18754,0,0.97,email,0.51,0,0,0,1,-0.72
7344,2023-01-19,BUY_79176,Australia,textiles,,33411195,793,ISO9001,0,0.18,0,1,1,3565,0,0.34,call,0.51,1,0,1,1,-0.63
7345,2023-09-08,BUY_68026,Italy,electronics,5071.0,21796752,1073,ISO9001,0,0.55,1,Unknown,1,16291,0,0.29,call,0.05,1,1,0,0,0.14
7346,2023-08-04,BUY_75390,UK,it software,2604.0,23564866,5210,ISO27001,0,0.09,1,0,1,15542,0,0.5,call,0.51,0,1,1,0,-1.0
7347,2021-03-15,BUY_45306,UK,pharmaceuticals,,113691877,3678,FDA,0,0.67,0,1,1,17822,1,0.59,call,0.89,0,1,0,1,0.37
7348,2021-07-19,BUY_87491,UK,machinery,,102549972,2126,,1,0.62,1,1,0,13293,1,0.15,,0.04,1,0,1,1,-0.91
7349,2022-02-10,BUY_37997,Japan,chemicals,,48405770,4061,,1,0.05,0,Unknown,0,16814,0,0.42,linkedin,0.51,0,0,1,0,0.59
7350,2023-07-28,BUY_58977,Australia,it software,,118387933,2729,GDPR,0,0.31,1,0,0,3754,0,0.95,whatsapp,0.76,1,1,0,1,-0.44
7351,2024-12-23,BUY_56592,Netherlands,it software,4359.0,68389562,2332,SOC2,0,0.36,0,1,0,10694,1,0.04,linkedin,0.51,1,1,0,0,0.42
7352,2024-12-03,BUY_63934,Germany,engineering,5692.0,11291828,4749,ISO9001,1,0.3,0,1,1,2471,0,0.57,email,0.51,1,0,0,1,0.52
7353,2022-04-15,BUY_94150,France,pharmaceuticals,,178777942,6603,FDA,1,0.71,0,0,0,5292,0,0.77,,0.51,1,0,0,0,0.23
7354,2021-01-18,BUY_45711,UK,engineering,,196782760,1311,CE,0,0.18,0,1,1,321,1,0.07,,0.09,1,1,1,1,-0.04
7355,2024-08-11,BUY_37015,Australia,textiles,,88421506,6266,ISO9001,1,0.53,0,Unknown,1,16048,0,0.81,email,0.76,1,0,0,0,0.37
7356,2024-08-31,BUY_47690,UAE,chemicals,2417.0,140625430,272,REACH,1,0.06,0,Unknown,0,3773,0,0.8,whatsapp,0.51,1,1,1,1,0.1
7357,2022-08-11,BUY_27555,Germany,engineering,,168165162,2030,,1,1.0,0,Unknown,1,829,0,0.04,whatsapp,0.51,0,1,1,1,-0.08
7358,2024-03-07,BUY_97669,UK,electronics,2054.0,62453211,699,,1,0.95,0,Unknown,0,1054,0,0.85,linkedin,0.51,1,0,1,0,-0.4
7359,2021-01-30,BUY_27874,UK,solar,,159640419,628,UL,0,0.27,0,Unknown,0,10723,1,0.62,linkedin,0.51,1,1,0,1,-0.38
7360,2022-05-20,BUY_67190,France,textiles,1625.0,75787449,6916,ISO9001,0,0.18,1,1,0,9196,1,0.55,whatsapp,0.29,1,0,1,0,0.89
7361,2021-06-03,BUY_73283,Japan,textiles,7711.0,58221756,5477,,0,0.16,0,Unknown,1,8466,1,0.12,whatsapp,0.46,1,1,0,1,-0.13
7362,2021-09-06,BUY_62315,France,medical devices,,182594964,810,,0,0.58,1,Unknown,1,6962,1,0.59,linkedin,0.16,0,1,0,0,-0.3
7363,2023-05-15,BUY_52552,Singapore,chemicals,6239.0,125025229,2566,,1,0.59,1,1,0,11913,0,0.27,,0.69,0,0,0,1,0.71
7364,2022-05-11,BUY_56094,Canada,solar,,73826633,3270,UL,0,0.91,1,Unknown,0,13765,1,0.6,,0.51,0,0,0,0,-0.13
7365,2021-04-30,BUY_88688,Italy,medical devices,6490.0,82079509,2917,,1,0.46,0,0,0,5410,0,0.49,whatsapp,0.51,1,1,0,1,1.0
7366,2022-10-20,BUY_17428,Germany,solar,,191945123,5893,,1,0.9,1,1,0,16001,0,0.06,email,0.51,0,0,1,0,0.51
7367,2021-05-30,BUY_81271,Netherlands,electronics,7066.0,7194491,3273,,1,0.87,0,Unknown,0,13217,0,0.17,call,0.51,0,0,0,1,-0.25
7368,2023-05-28,BUY_16247,Netherlands,medical devices,986.0,24839530,4544,ISO9001,1,0.0,1,0,0,10935,0,0.35,email,0.51,1,1,1,0,-0.22
7369,2024-02-25,BUY_79890,UAE,solar,2257.0,97489408,6512,TUV,1,0.12,0,0,1,13871,0,0.18,email,0.51,1,1,0,0,-0.69
7370,2024-08-31,BUY_26777,USA,chemicals,,86078550,4371,RoHS,1,0.59,0,0,1,5500,1,0.89,call,0.51,0,0,1,1,-0.87
7371,2024-04-19,,UK,pharmaceuticals,4010.0,164853424,673,FDA,1,0.35,1,Unknown,0,13784,1,0.64,linkedin,0.51,1,0,1,0,-0.37
7372,2024-03-02,BUY_42253,Netherlands,medical devices,,134079014,1279,ISO9001,0,0.7,1,1,1,7802,0,0.45,whatsapp,0.51,1,0,0,0,-0.09
7373,2022-06-30,BUY_39748,Singapore,chemicals,,105896033,3936,RoHS,1,0.36,0,0,1,4495,1,0.25,call,0.74,0,0,0,0,-0.28
7374,2022-02-08,BUY_18920,Singapore,solar,,48996952,6702,,0,0.3,0,0,0,12680,1,0.69,call,0.51,1,1,0,0,-0.98
7375,2022-07-17,BUY_81373,Canada,solar,,173073124,3565,UL,1,0.11,1,0,0,11683,0,0.73,linkedin,0.6,0,0,0,1,0.93
7376,2024-07-15,BUY_96988,Australia,engineering,5616.0,172809183,1694,,1,0.89,0,1,0,16508,0,0.73,,0.24,0,0,0,1,-0.4
7377,2023-09-22,BUY_56043,UK,auto parts,,77922906,4664,,1,0.7,0,Unknown,1,7795,0,0.99,,0.88,1,1,1,1,0.65
7378,2025-02-01,BUY_97175,Japan,chemicals,5832.0,30878752,710,,0,0.21,1,Unknown,1,1282,1,0.84,,0.56,1,1,1,0,-0.6
7379,2024-08-06,BUY_78558,Germany,chemicals,,35334432,705,,1,0.79,0,1,1,7720,0,0.88,call,0.51,1,1,0,0,-0.16
7380,2025-01-01,BUY_34864,UK,engineering,1495.0,96727821,2508,CE,1,0.77,1,0,1,12155,0,0.21,whatsapp,0.51,1,0,0,1,-0.32
7381,2024-01-24,BUY_99362,Singapore,textiles,,94641548,2850,ISO9001,0,0.32,0,Unknown,1,9392,0,0.11,whatsapp,0.51,1,1,0,1,-0.91
7382,2024-09-02,BUY_50040,Japan,it software,5900.0,10357833,1889,,0,0.29,1,1,0,5955,0,0.67,linkedin,0.51,0,0,1,1,0.51
7383,2021-09-29,BUY_72769,UAE,electronics,,58896775,5222,ISO9001,0,0.9,1,Unknown,0,487,0,0.93,whatsapp,0.29,1,1,1,1,0.83
7384,2023-12-28,BUY_48599,Italy,chemicals,,127855967,6137,RoHS,0,0.96,1,1,0,460,0,0.05,email,0.51,0,1,1,1,0.34
7385,2023-03-02,BUY_29872,France,it software,,90028780,6876,SOC2,0,0.79,1,0,1,5570,1,0.54,email,0.51,0,1,0,0,-0.3
7386,2024-04-10,BUY_50941,Australia,solar,,51685377,4793,UL,1,0.61,1,0,1,17843,0,1.0,whatsapp,0.42,1,1,0,1,-0.9
7387,2022-09-08,BUY_29425,Germany,chemicals,,178959254,3912,ISO14001,1,0.18,0,1,0,1023,1,0.36,,0.51,1,1,0,0,-0.66
7388,2024-07-30,BUY_19409,USA,it software,,59609204,122,GDPR,1,0.59,0,1,0,5247,1,0.07,email,0.51,0,1,1,0,-0.21
7389,2022-07-22,BUY_34103,UK,textiles,,130011826,6945,ISO9001,1,0.64,1,1,0,4619,1,0.65,,0.51,1,1,0,1,-0.24
7390,2023-01-05,BUY_31917,Singapore,chemicals,2230.0,37612243,5817,RoHS,0,0.38,0,1,0,7971,0,0.56,whatsapp,0.52,1,1,0,1,0.19
7391,2022-12-04,BUY_80850,Japan,machinery,3589.0,59652460,513,,1,0.34,0,1,0,3615,0,0.53,email,0.51,1,0,0,1,-0.96
7392,2024-07-21,BUY_97429,USA,chemicals,5160.0,45918816,3013,ISO14001,1,0.84,1,1,0,19205,0,0.92,whatsapp,0.51,1,0,0,1,0.78
7393,2021-05-20,,Japan,chemicals,2275.0,71452748,2072,REACH,0,0.04,0,Unknown,1,7215,0,0.21,linkedin,0.51,1,0,1,1,0.68
7394,2022-03-30,BUY_46297,Canada,chemicals,,106169659,6896,REACH,1,0.23,1,Unknown,0,7679,0,0.47,email,0.51,1,1,0,1,0.07
7395,2022-10-20,BUY_52317,Germany,medical devices,1063.0,116044139,6472,ISO9001,0,0.59,1,1,0,12713,0,0.52,email,0.98,1,1,0,1,-0.9
7396,2022-08-29,BUY_84639,UK,solar,5652.0,143969488,4054,UL,1,0.29,0,0,1,19517,1,0.47,email,0.74,0,1,1,0,0.69
7397,2023-08-11,BUY_20115,France,electronics,5032.0,53119725,4051,ISO9001,0,0.86,1,0,0,19056,1,0.63,,0.51,1,0,1,0,0.06
7398,2022-12-19,BUY_33930,Italy,solar,,41546923,4662,UL,1,0.27,1,1,0,18601,1,0.09,whatsapp,0.51,0,0,1,0,0.85
7399,2024-03-27,BUY_20968,Canada,machinery,471.0,75501425,5878,,1,0.92,0,0,1,7037,0,0.52,email,0.51,1,1,1,1,-0.15
7400,2021-03-06,BUY_86385,Australia,engineering,,27703768,6891,ISO9001,1,0.28,0,0,0,5474,0,0.74,call,0.51,0,1,0,0,0.92
7401,2023-10-01,BUY_88112,Italy,auto parts,4084.0,174335330,6895,,1,0.16,0,Unknown,1,208,0,0.64,call,0.66,1,1,1,1,-0.53
